id:INT,customer_id:INT,total:DOUBLE,year:INT,status:STRING
11733,442,532.97,2022,completed
11734,295,47.20,2020,refunded
11735,385,282.86,2020,completed
11736,489,236.09,2021,completed
11737,227,360.21,2024,completed
11738,72,168.17,2020,completed
11739,86,406.54,2024,cancelled
11740,401,546.34,2021,cancelled
11741,158,374.49,2022,completed
11742,228,480.64,2024,refunded
11743,356,824.71,2022,completed
11744,358,47.78,2020,completed
11745,2,724.08,2023,completed
11746,149,346.89,2020,completed
11747,222,88.11,2022,refunded
11748,74,459.19,2023,completed
11749,258,556.15,2024,cancelled
11750,46,817.23,2020,pending
11751,258,350.06,2024,completed
11752,208,176.53,2023,completed
11753,416,132.48,2021,pending
11754,440,290.79,2024,refunded
11755,119,179.47,2022,refunded
11756,458,387.91,2020,completed
11757,86,481.79,2021,cancelled
11758,51,247.86,2022,cancelled
11759,431,12.95,2023,completed
11760,209,972.95,2021,completed
11761,227,65.80,2022,completed
11762,369,696.84,2023,completed
11763,177,284.90,2021,pending
11764,390,737.46,2021,refunded
11765,420,136.00,2024,refunded
11766,5,683.81,2021,cancelled
11767,198,94.60,2020,completed
11768,171,252.89,2023,completed
11769,275,705.65,2020,completed
11770,478,134.30,2020,completed
11771,429,259.71,2020,refunded
11772,283,236.02,2022,cancelled
11773,478,949.63,2024,completed
11774,173,693.78,2020,completed
11775,57,590.91,2024,completed
11776,287,663.51,2024,refunded
11777,27,606.60,2021,pending
11778,55,229.86,2023,completed
11779,204,283.28,2024,cancelled
11780,104,879.26,2020,completed
11781,337,927.57,2021,completed
11782,305,807.99,2023,completed
11783,346,149.48,2023,refunded
11784,281,296.79,2023,completed
11785,179,819.96,2020,completed
11786,157,100.00,2024,cancelled
11787,89,581.56,2022,cancelled
11788,479,927.05,2022,pending
11789,236,401.31,2024,completed
11790,142,757.66,2022,pending
11791,126,846.52,2024,completed
11792,277,209.51,2024,completed
11793,5,692.64,2020,completed
11794,484,479.41,2023,completed
11795,465,895.44,2022,completed
11796,329,796.00,2022,completed
11797,321,732.78,2024,completed
11798,498,739.70,2024,pending
11799,255,864.40,2022,completed
11800,123,733.24,2022,completed
11801,5,439.03,2021,completed
11802,349,906.27,2020,cancelled
11803,310,501.62,2021,cancelled
11804,64,795.57,2021,pending
11805,241,796.12,2021,completed
11806,307,778.29,2023,completed
11807,410,453.30,2020,completed
11808,263,913.50,2024,pending
11809,422,386.17,2023,completed
11810,234,653.52,2020,refunded
11811,290,881.29,2021,pending
11812,229,481.98,2021,cancelled
11813,164,345.41,2022,pending
11814,139,995.19,2022,completed
11815,447,167.59,2021,completed
11816,144,848.99,2021,completed
11817,250,29.45,2022,refunded
11818,460,600.52,2020,completed
11819,478,275.36,2022,refunded
11820,440,750.00,2022,completed
11821,268,797.67,2020,refunded
11822,146,67.40,2021,refunded
11823,189,268.60,2022,completed
11824,82,155.62,2021,cancelled
11825,303,672.82,2022,completed
11826,257,432.80,2020,cancelled
11827,41,923.83,2022,completed
11828,75,325.09,2024,completed
11829,191,35.65,2021,completed
11830,397,990.60,2020,completed
11831,108,149.43,2024,refunded
11832,346,399.50,2024,completed
11833,410,626.38,2021,cancelled
11834,293,642.35,2023,cancelled
11835,322,673.02,2021,completed
11836,398,79.83,2022,refunded
11837,78,235.68,2023,pending
11838,283,941.36,2024,completed
11839,47,140.28,2020,refunded
11840,328,895.74,2024,refunded
11841,252,995.44,2023,completed
11842,230,588.22,2023,completed
11843,152,983.46,2023,refunded
11844,187,710.22,2023,pending
11845,21,584.97,2024,completed
11846,489,689.13,2020,pending
11847,135,404.40,2021,pending
11848,177,797.16,2021,completed
11849,422,958.68,2023,cancelled
11850,85,669.80,2023,refunded
11851,160,345.30,2024,completed
11852,76,335.00,2021,cancelled
11853,220,951.37,2024,pending
11854,186,175.24,2020,cancelled
11855,349,992.61,2024,completed
11856,257,617.06,2021,completed
11857,97,182.91,2024,cancelled
11858,355,894.25,2022,completed
11859,347,967.91,2022,completed
11860,312,267.66,2024,cancelled
11861,472,544.28,2020,completed
11862,125,529.70,2021,completed
11863,174,35.25,2024,pending
11864,75,924.30,2021,pending
11865,240,351.22,2021,completed
11866,346,875.97,2023,completed
11867,438,86.63,2024,completed
11868,337,731.26,2023,refunded
11869,458,428.46,2024,pending
11870,279,191.52,2020,pending
11871,498,373.27,2023,completed
11872,296,86.09,2023,cancelled
11873,343,149.70,2021,completed
11874,86,984.00,2022,refunded
11875,2,878.89,2021,completed
11876,245,747.38,2021,cancelled
11877,56,473.79,2024,pending
11878,214,422.38,2023,refunded
11879,155,643.72,2023,refunded
11880,70,332.66,2021,pending
11881,256,866.16,2023,cancelled
11882,487,966.06,2023,completed
11883,39,60.02,2023,completed
11884,358,29.30,2023,completed
11885,109,505.40,2020,completed
11886,58,283.30,2022,pending
11887,58,125.62,2020,completed
11888,463,702.37,2023,refunded
11889,14,192.63,2020,pending
11890,382,288.30,2020,completed
11891,207,873.17,2021,pending
11892,429,182.81,2020,completed
11893,18,137.82,2023,cancelled
11894,316,810.33,2023,cancelled
11895,145,839.80,2021,pending
11896,206,920.38,2020,pending
11897,169,231.69,2024,pending
11898,144,45.84,2024,cancelled
11899,233,780.88,2022,cancelled
11900,223,452.25,2024,pending
11901,192,155.33,2022,completed
11902,449,900.10,2024,cancelled
11903,471,659.68,2023,completed
11904,267,146.70,2022,completed
11905,132,747.79,2020,pending
11906,348,216.14,2024,completed
11907,180,438.07,2020,completed
11908,322,491.30,2021,completed
11909,59,922.70,2021,pending
11910,295,515.36,2022,cancelled
11911,419,374.89,2022,refunded
11912,487,803.91,2023,completed
11913,106,266.75,2024,cancelled
11914,272,614.90,2022,refunded
11915,211,558.33,2023,completed
11916,53,414.53,2023,cancelled
11917,491,651.12,2022,refunded
11918,310,445.44,2021,cancelled
11919,448,329.14,2023,refunded
11920,219,588.39,2023,completed
11921,188,155.16,2022,completed
11922,460,417.64,2022,completed
11923,311,84.80,2021,completed
11924,441,342.98,2020,completed
11925,201,410.31,2021,completed
11926,450,346.90,2023,completed
11927,147,671.84,2024,refunded
11928,314,521.28,2021,cancelled
11929,414,965.34,2020,completed
11930,62,389.09,2021,refunded
11931,439,339.46,2024,cancelled
11932,280,941.82,2023,cancelled
11933,354,563.93,2023,completed
11934,487,284.16,2021,completed
11935,227,642.56,2021,completed
11936,403,453.07,2022,completed
11937,120,840.78,2023,completed
11938,476,711.04,2023,completed
11939,354,812.50,2023,completed
11940,92,197.58,2022,completed
11941,74,893.14,2022,completed
11942,448,599.84,2022,pending
11943,204,773.90,2020,pending
11944,21,260.88,2023,completed
11945,417,467.12,2020,completed
11946,443,242.15,2022,pending
11947,96,764.42,2024,completed
11948,31,855.91,2023,pending
11949,374,937.05,2020,refunded
11950,282,990.51,2020,pending
11951,30,514.73,2020,completed
11952,436,421.56,2023,completed
11953,144,595.93,2022,completed
11954,462,356.77,2022,refunded
11955,168,887.97,2023,cancelled
11956,224,912.27,2022,pending
11957,167,722.22,2020,completed
11958,251,626.11,2023,pending
11959,13,112.61,2024,completed
11960,450,119.72,2021,completed
11961,60,346.66,2022,refunded
11962,175,890.71,2024,cancelled
11963,407,710.41,2024,cancelled
11964,42,208.23,2021,refunded
11965,147,333.48,2023,completed
11966,367,207.60,2024,completed
11967,151,400.12,2020,completed
11968,277,788.54,2020,completed
11969,341,376.89,2024,completed
11970,406,933.10,2024,completed
11971,223,538.37,2023,refunded
11972,101,507.58,2022,completed
11973,498,423.89,2021,completed
11974,208,191.91,2023,pending
11975,31,677.35,2022,completed
11976,297,269.47,2023,completed
11977,414,199.70,2022,completed
11978,17,990.79,2023,pending
11979,344,156.47,2023,completed
11980,368,129.40,2022,refunded
11981,376,907.37,2021,completed
11982,416,579.91,2023,completed
11983,329,504.74,2023,refunded
11984,485,727.97,2020,completed
11985,227,620.48,2023,completed
11986,183,326.96,2020,pending
11987,20,191.49,2021,pending
11988,313,120.55,2024,completed
11989,95,590.59,2023,refunded
11990,294,613.08,2022,cancelled
11991,341,569.06,2024,refunded
11992,2,94.40,2023,completed
11993,176,202.51,2024,pending
11994,452,537.58,2023,completed
11995,17,216.50,2024,refunded
11996,353,887.58,2023,completed
11997,79,392.34,2023,pending
11998,428,254.71,2021,cancelled
11999,414,384.48,2020,completed
12000,476,750.81,2020,completed
12001,164,139.90,2021,completed
12002,286,842.49,2020,pending
12003,216,848.62,2023,completed
12004,134,875.79,2023,completed
12005,163,622.39,2023,pending
12006,189,330.02,2022,completed
12007,335,807.04,2022,refunded
12008,334,684.43,2024,completed
12009,97,990.73,2021,completed
12010,247,437.35,2021,completed
12011,285,426.76,2022,pending
12012,393,730.66,2020,completed
12013,7,504.71,2022,completed
12014,465,430.35,2022,completed
12015,487,634.33,2021,completed
12016,317,899.79,2021,completed
12017,198,905.16,2020,completed
12018,358,427.31,2022,completed
12019,98,455.39,2022,cancelled
12020,63,396.69,2023,refunded
12021,401,592.65,2024,refunded
12022,209,987.68,2020,cancelled
12023,479,47.17,2023,refunded
12024,291,113.32,2023,cancelled
12025,208,76.91,2020,completed
12026,119,53.93,2023,cancelled
12027,387,148.33,2023,completed
12028,390,590.61,2023,completed
12029,283,679.68,2024,pending
12030,354,987.81,2022,completed
12031,206,437.19,2022,completed
12032,232,683.49,2020,completed
12033,329,676.60,2020,pending
12034,114,304.82,2021,completed
12035,134,679.34,2020,pending
12036,415,721.17,2024,pending
12037,336,362.24,2020,completed
12038,129,57.22,2021,pending
12039,333,765.34,2020,cancelled
12040,398,172.94,2024,cancelled
12041,427,508.11,2020,completed
12042,449,304.87,2023,pending
12043,364,863.47,2021,refunded
12044,490,492.12,2022,completed
12045,130,419.02,2024,cancelled
12046,269,660.04,2024,pending
12047,133,339.48,2024,pending
12048,450,387.17,2024,pending
12049,332,954.15,2024,cancelled
12050,310,492.92,2021,pending
12051,384,610.67,2024,cancelled
12052,314,232.35,2023,completed
12053,259,409.92,2022,completed
12054,446,95.09,2020,refunded
12055,157,994.77,2021,completed
12056,253,884.47,2023,completed
12057,395,279.34,2020,pending
12058,294,654.56,2023,completed
12059,431,537.22,2020,cancelled
12060,31,668.90,2024,completed
12061,4,457.87,2021,refunded
12062,173,201.40,2022,pending
12063,393,445.60,2020,completed
12064,1,471.12,2024,completed
12065,360,270.99,2023,completed
12066,489,968.99,2023,completed
12067,114,629.21,2023,completed
12068,388,801.99,2023,cancelled
12069,277,93.71,2020,completed
12070,122,369.37,2020,cancelled
12071,148,646.37,2021,refunded
12072,241,690.75,2021,refunded
12073,82,101.12,2024,pending
12074,490,662.82,2024,completed
12075,98,713.72,2023,refunded
12076,427,917.23,2021,completed
12077,296,25.23,2021,pending
12078,497,148.12,2020,completed
12079,174,290.84,2023,pending
12080,374,269.44,2023,completed
12081,367,997.96,2021,completed
12082,305,259.23,2020,pending
12083,248,947.67,2021,refunded
12084,173,146.32,2020,cancelled
12085,358,412.02,2023,completed
12086,319,669.87,2024,cancelled
12087,7,705.36,2020,completed
12088,74,600.58,2022,completed
12089,343,304.64,2024,completed
12090,382,917.98,2023,completed
12091,290,182.36,2022,completed
12092,285,427.58,2024,cancelled
12093,466,325.09,2020,cancelled
12094,199,431.63,2021,completed
12095,60,626.90,2022,refunded
12096,423,479.86,2023,completed
12097,60,244.73,2020,completed
12098,59,886.79,2021,pending
12099,427,28.39,2024,completed
12100,346,194.23,2020,completed
12101,389,58.86,2024,cancelled
12102,311,840.37,2022,completed
12103,184,930.90,2022,pending
12104,295,27.24,2024,pending
12105,450,850.55,2021,refunded
12106,449,582.37,2024,refunded
12107,226,512.63,2024,cancelled
12108,396,113.62,2024,pending
12109,173,632.40,2021,completed
12110,348,170.41,2023,completed
12111,87,653.78,2023,cancelled
12112,434,100.09,2021,cancelled
12113,105,119.19,2022,pending
12114,96,715.27,2024,refunded
12115,63,501.61,2020,completed
12116,357,955.60,2022,cancelled
12117,202,249.76,2023,completed
12118,363,960.49,2021,refunded
12119,196,161.28,2023,pending
12120,60,730.19,2021,completed
12121,259,631.46,2020,completed
12122,4,572.17,2022,completed
12123,171,443.53,2024,cancelled
12124,121,570.64,2024,completed
12125,172,158.20,2023,completed
12126,88,115.38,2020,refunded
12127,161,54.49,2021,completed
12128,204,977.27,2023,completed
12129,79,926.68,2024,completed
12130,348,222.86,2021,pending
12131,497,631.83,2024,refunded
12132,384,308.25,2023,completed
12133,40,302.15,2022,refunded
12134,399,774.87,2021,pending
12135,245,28.57,2020,completed
12136,325,476.57,2024,refunded
12137,119,365.54,2023,completed
12138,332,46.72,2020,pending
12139,355,139.53,2023,refunded
12140,215,129.75,2023,completed
12141,311,486.16,2024,refunded
12142,214,676.97,2021,completed
12143,120,928.07,2023,refunded
12144,442,892.25,2022,completed
12145,88,731.93,2024,completed
12146,293,107.87,2021,refunded
12147,371,83.58,2021,completed
12148,274,44.73,2022,cancelled
12149,368,303.39,2020,refunded
12150,67,901.36,2021,pending
12151,493,362.83,2023,completed
12152,419,283.87,2021,completed
12153,382,844.17,2022,refunded
12154,346,118.11,2021,cancelled
12155,452,124.76,2023,pending
12156,350,676.70,2023,completed
12157,313,906.88,2023,pending
12158,51,501.28,2024,cancelled
12159,72,623.55,2021,completed
12160,276,506.59,2021,completed
12161,336,964.20,2021,pending
12162,298,247.77,2020,completed
12163,311,23.04,2021,cancelled
12164,93,618.59,2023,completed
12165,210,172.53,2020,completed
12166,436,345.92,2020,refunded
12167,419,406.60,2024,completed
12168,1,258.92,2023,cancelled
12169,260,158.92,2020,completed
12170,184,283.97,2021,completed
12171,376,128.94,2023,completed
12172,330,115.48,2024,refunded
12173,418,941.12,2020,completed
12174,184,202.99,2023,cancelled
12175,363,326.33,2023,refunded
12176,13,192.05,2023,completed
12177,12,519.02,2021,completed
12178,143,937.52,2021,completed
12179,494,315.26,2021,cancelled
12180,466,601.75,2021,completed
12181,268,286.43,2024,completed
12182,25,597.94,2022,completed
12183,464,70.96,2022,completed
12184,23,358.18,2024,completed
12185,500,712.62,2021,completed
12186,434,919.45,2020,refunded
12187,305,879.78,2022,completed
12188,259,775.65,2020,completed
12189,260,906.53,2021,pending
12190,7,689.50,2020,cancelled
12191,495,724.46,2020,refunded
12192,342,71.09,2021,cancelled
12193,350,645.63,2023,completed
12194,240,831.27,2021,completed
12195,286,728.43,2024,completed
12196,209,515.64,2023,completed
12197,142,626.03,2024,refunded
12198,277,470.27,2024,completed
12199,13,260.88,2021,cancelled
12200,99,466.49,2024,pending
12201,98,647.91,2023,completed
12202,43,571.16,2023,refunded
12203,482,828.95,2020,completed
12204,210,637.98,2023,cancelled
12205,355,609.16,2020,completed
12206,410,184.19,2023,cancelled
12207,184,256.85,2022,completed
12208,470,345.30,2020,completed
12209,342,188.26,2021,refunded
12210,349,743.70,2021,pending
12211,289,744.41,2024,pending
12212,330,831.48,2021,completed
12213,220,206.12,2023,cancelled
12214,234,790.12,2024,pending
12215,62,84.59,2020,completed
12216,249,695.61,2022,pending
12217,355,618.84,2023,completed
12218,98,501.38,2023,completed
12219,289,583.22,2020,completed
12220,499,375.77,2024,completed
12221,16,200.15,2023,pending
12222,456,499.80,2020,completed
12223,197,730.36,2024,refunded
12224,318,766.79,2020,completed
12225,120,347.35,2021,refunded
12226,455,248.52,2023,pending
12227,209,233.97,2023,cancelled
12228,124,192.12,2024,refunded
12229,38,296.99,2021,refunded
12230,76,700.53,2022,cancelled
12231,353,485.35,2024,refunded
12232,59,748.60,2020,completed
12233,180,110.83,2020,refunded
12234,320,437.35,2024,completed
12235,5,108.85,2023,completed
12236,215,532.04,2024,completed
12237,387,219.33,2022,completed
12238,398,850.80,2020,pending
12239,332,991.99,2020,completed
12240,246,59.65,2022,completed
12241,380,33.33,2021,refunded
12242,269,320.74,2020,completed
12243,38,556.51,2020,completed
12244,219,362.73,2021,refunded
12245,485,845.03,2022,pending
12246,278,246.59,2024,pending
12247,419,476.52,2023,completed
12248,361,436.74,2021,cancelled
12249,28,855.66,2023,completed
12250,234,642.22,2022,completed
12251,385,963.82,2023,completed
12252,345,371.27,2020,refunded
12253,253,607.06,2020,completed
12254,125,659.58,2024,completed
12255,123,171.18,2023,completed
12256,380,282.17,2023,completed
12257,147,33.57,2021,pending
12258,96,513.34,2021,cancelled
12259,356,991.03,2020,pending
12260,285,191.84,2020,completed
12261,318,367.77,2021,cancelled
12262,481,734.08,2021,completed
12263,36,426.06,2020,pending
12264,184,938.55,2024,refunded
12265,14,887.41,2021,completed
12266,406,724.77,2024,completed
12267,39,548.34,2024,completed
12268,16,41.04,2022,completed
12269,72,634.30,2020,refunded
12270,183,665.99,2021,refunded
12271,448,72.96,2023,cancelled
12272,209,860.82,2023,completed
12273,85,106.66,2021,completed
12274,35,512.84,2022,completed
12275,80,630.45,2020,completed
12276,491,285.29,2023,completed
12277,159,27.88,2022,cancelled
